username;text
concordgroup_official;Спикер Госдепа - один из редких циников, о которых только можно говорить. США хамски и нагло вмешивались в выборы по всему миру последние много десятков лет. Разрушали великие империи, например СССР. После этого глупо говорить о том, что кто-то не имеет права вмешиваться в их выборы.  А теперь самое интересное. Посмотрите фильм «16-й» и вы получите на 90% экранизированную версию реального вмешательства в американские выборы 2016 года. Кучка любителей-студентов сумела поставить на уши всю американскую демократию. О чем это говорит, только о том, что она настолько хрупка, несовершенна и состоит из такого количества противоречий, что не имеет права диктовать миру никаких дополнительных условий
krasovkin;Я всегда думал, что «предательство» в нашей обывательской жизни — слишком высокопарное определение. Сейчас я вижу этих предателей. И, знайте, вы мои враги навсегда. Нет вам места рядом.
krasovkin;Говорят, на суде Яшин Илья Валерьевич хихикал и кричал, что Путин восемь с половиной лет не просидит. Теперь как-то особенно хочется, очень надо даже, чтобы и Владимир Владимирович и Илья Валерьевич просидели до 2030-го. В разных только местах.
krasovkin;Господь, Царь наш небесный, послал мне, пьяному горемыке, незаслуженный отдых. И Он же, Адонай, уроком неведомо чего включил в компьютере — нет, не Порнхаб, а телеканал «Дождь». А там — значит — постаревшая Наталия Синдеева. И призывает всех посмотреть великий фильм Константина Гольденцвайга «Необыкновенный фашизм». А там бесконечное: Путин — это Гитлер. С архивными кадрами, цитатами, портретами. Я не мог даже представить, что такое вот вообще можно было транслировать на Россию. Почему это не запрещено вообще? А теперь Козырев по телефону говорит с девушкой, кричащей, что она «не отдаст свою страну шайке Путина». А перед этим Козырев читал украинские новости. То есть натурально новости фронтов от канала Інтер. Немыслимое просто великодушие!
krasovkin;Надо научиться драться. Не врать. Научиться ненавидеть, но и любить. Научиться не бояться ни своих, ни чужих. Научиться верить в Бога. Научиться жить и выживать. Научиться побеждать и не гордиться своими победами, но уметь их ценить. Научиться хоронить своих и чужих. Научиться строить новую большую сильную страну. Русскую страну. Нашу страну.
krasovkin;Сказать, что я счастлив — это вообще ничего не сказать. Я просто танцую на балконе в пижаме «Армия России».
krasovkin;Ну а мы гордо отчитываемся, что уже пустили поезда по взорванному этими же ублюдками мосту. Ненависть! Ненависть и месть — это то, что должно сейчас у нас остаться. Страны «Украина» не должно быть. Отныне и никогда!
krasovkin;Сейчас каждый русский должен решить на чьей он стороне. На стороне своей страны, своей земли, веры своей. Будущего своих детей. Или на стороне страха, истерики, врага. Если на стороне врага, то ад этому русскому обеспечен. Если на нашей русской стороне, то каждый должен решить, что он может сделать для фронта. Для победы. Пойти в военкомат и записаться добровольцем. Купить для ополчения тёплые вещи, еду. Коптеры. Что угодно. Каждый из нас сейчас должен быть там физически. Или по меньшей мере мыслями и душой. Это наша земля, и мы не имеем права, не смеем ее потерять. Хватит уже называть врагами какой-то «режим». Там тысячи, сотни тысяч врагов. Убийц, насильников. Подонков. Мы должны выставить нашу дружину, наши легионы. Каждый из нас должен внести свой вклад. Или грош нам цена. Но мы умеем побеждать после потерь. Мы умеем восстать. И мы восстанем! И долг каждого из нас помочь Родине победить!
krasovkin;Сегодня каждому русскому человеку очевидно: мы должны наступать. Системно, полноценно, всем миром. Почти все, прошедшие армию мужики, готовы к мобилизации. Если они хоть чем-то нужны нашему фронту. Мы все готовы. И я готов. Нам нужно уже убрать с карты мира это сучье слово, забыть этот язык, спасти свой русский мир. Мы обязаны! Это наш долг. И наше право! Так давайте выполним этот долг. И воспользуемся этим правом!
krasovkin;Вообще никаких — подчеркиваю — никаких украинцев быть не должно. Украинский язык должен быть запрещён.
krasovkin;Прочёл ещё одно интервью хуевого режиссера Херманиса. Да, он одним не отделался, каждому предателю рассказал, что русские — свиньи. Ну что тут скажешь? Это просто тупое животное. Глупая такая квакающая жаба. У него и спектакли такие же.
krasovkin;Очень важно все же поддержать руководство малозначительных, но визгливых европейских стран: хватит выдавать русским визы! Хватит уже вас, мудаков, кормить! Хватит покупать вашу дерьмовую недвижку! Хватит ездить к вам в отпуск, оставляя по 200 евро за ужин! Хватит! Умоляю! Не подведите, лабусы. Развалите уже свой шенген! Помогите убедить наших людей вкладываться в Россию! А не в ваши хутора и сосисочные.
krasovkin;А я согласен с Макфолом. Мы все должны скинуться в фонд восстановления Украины. Бывшей Украины. То есть нашей Юго-Западной России. Которую после 30 лет ада нам нужно будет восстанавливать. Ну а Макфола мы посадим на кол. Но потом. Сперва отремонтируем дома и дороги в русском Львове.
krasovkin;Как было бы прекрасно. Весь русский народ окажется под их визовыми санкциями, все будут вкладывать деньги не в сраную Германию и Францию, а в свою родную страну. Ну а мы конечно же отключим в ноябре газ. Весь. И всем. И наступит мой рай.
krasovkin;Сегодняшний вечерний эфир на Донецком канале Union. Тут развернулась дискуссия стоит ли слезинка нашего русского ребёнка слезинки ребёнка украинского. И всем страшно признаться, что наш ребёнок нам дороже. Потому что он наш. Вот когда мы вернём себе эти земли, и дети станут русскими, тогда мы будем защищать их. А пока «пусть боятся Киев, Львов и Житомир, а не Донецк с Херсоном».
medvedevrussia;Неистовая тётка Урсула сообщила миру о «стотысячных потерях» ВСУ в своём твиттере. Сообщение потёрли и отредактировали. Очевидно, что тётушке прилетело по голове из вашингтонского обкома. Прилетело, похоже, больно. Выглядит крайне унизительно. Нет никакого ЕС, есть штат номер 51
medvedevrussia;Украинские курильщики продолжают грезить прямыми видеовключениями из Ялты и других мест. Можно организовать такое. Прямо из СИЗО в Крыму. Хотя наиболее продвинутым получится организовать сеанс связи из «Лефортово»
medvedevrussia;На встрече с президентом Кубы Мигелем Диас-Канелем обсудили вопросы сотрудничества в области безопасности, расширение межпартийного взаимодействия, совместную работу по противодействию беспрецедентному санкционному давлению, с которым сталкиваются наши страны
medvedevrussia;История с украинским «ракетным ударом» по польской ферме доказывает лишь одно: Запад своей гибридной войной с Россией повышает вероятность начала войны мировой.
medvedevrussia;Либо сказать, чтобы они подтёрлись своим поганым расчётом. Известно, что из-за санкций туалетная бумага в ЕС сильно подорожала.
medvedevrussia;Либо подготовить им счёт «за всё», что СССР передал Польше в период социализма. А это сотни миллиардов долларов.
medvedevrussia;На польских дегенератов из МИДа, требующих от России компенсации «военных потерь», можно реагировать двояко.
medvedevrussia;После украинского ковёрного очередную нацистскую хрень в адрес граждан России выдала и эстонская тётка: «Посещение Европы – это привилегия, а не право человека». Так и хочется ей напомнить другие слова: «То, что вы на свободе, не ваша заслуга, а наша недоработка».
medvedevrussia;Главный украинский клоун предложил «призвать к ответственности всё население России». Последний раз такие идеи в отношении целого народа пытался реализовать Адольф Гитлер. Есть ещё вопросы о природе украинской власти?
medvedevrussia;Вечная память погибшим за Родину
medvedevrussia;Вот любят европейские ценители лягушек, ливера и макарон посещать Киев. Пользы – ноль. Опять пообещали вступление в ЕС, гаубицы старые, хлопнули горилки и поездом, как сто лет назад, – домой. И всё хорошо. Только вот к миру это Украину никак не приближает. А часики тикают…
medvedevrussia;С Днём России!
medvedevrussia;Мир изменился
medvedevrussia;Наблюдаю за великим исходом иностранных компаний с российского рынка
medvedevrussia;С Праздником, дорогие женщины! Любви, счастья и здоровья!
medvedevrussia;Там какой-то французский министр сегодня сказал, что они объявили нам экономическую войну. Следите за своей речью, господа! И не забывайте, что экономические войны в истории человечества часто перерастали в настоящие
medvedevrussia;Тут санкции ввели против всех членов Совета безопасности России 
medvedevrussia;Канцлер ФРГ Олаф Шольц поручил остановить сертификацию газопровода «Северный поток – 2». Ну что ж. Добро пожаловать в новый мир, в котором уже скоро европейцы будут платить 2000 евро за тысячу кубов газа!
medvedevrussia;"Близится к завершению 2022 год. Сложный, грозный, драматичный. Год на пороге новой эпохи, которая уже ознаменована кардинальными переменами во всем - от расстановки глобальных ""центров силы"" до повседневного уклада жизни множества людей. Неизбежная трансформация ждет и большинство международных институтов, которые были созданы за долгие десятилетия. Они изрядно одряхлели и не выполняют своих задач. Часть из них стала чисто декоративной, другие пытаются сохранить былое влияние, правда, не очень успешно. Какие-то только формируются…"
medvedevrussia;"Спустя много лет и даже поколений историки, конечно, вынесут вневременной вердикт - что же все-таки происходило в наши дни и к какому завершению пришло. Время рассудит всех. Эксперты будущего ""сдуют пыль"" с цифровой информации о событиях 2022-го, спокойно перелистнут ее виртуальные страницы и закроют сохраненные файлы."
medvedevrussia;А у нас просто нет возможности дожидаться абстрактно-мудрых, но запоздалых оценок. Мы живем здесь и сейчас. Наш мир изменился, и это уже навсегда. И главное, что нужно понять, - куда он движется прямо сейчас и с нами вместе. Какое будущее начинается уже сегодня. Чего нам ждать. А главное - как действовать. Критически необходимо найти эти ответы как можно быстрее.
medvedevrussia;"Выскажу собственную позицию по текущим событиям. Не претендую на беспристрастную отстраненность, поскольку являюсь непосредственным их участником. Да она и невозможна, когда речь идет о судьбе твоей Родины, нашего народа и всего мира. Но первое, что сейчас по-настоящему нужно всем нормальным здравомыслящим людям независимо от их гражданства, - сохранить трезвый рассудок и твердую волю. Хладнокровие и силу духа. Острое зрение и незашоренный взгляд. Видеть реальное положение дел в мире и делать выводы исключительно на основании объективных фактов. Логику собственных действий - строить таким же образом. Не поддаваясь ни на чьи лживые слова (а мерзкая ложь переполнила все зарубежные каналы информации), заманчивые посулы или откровенное давление под видом защиты ""истинных ценностей демократии"". Этого было за последние десятилетия с избытком. И привело к настоящим, совсем не иллюзорным трагедиям и катастрофам. Все это уходящий год доказал нам сполна."
medvedevrussia;"С прошлой зимы весь мир живет под знаком драматических событий в Донбассе и вокруг него. Хотя началась трагедия, как известно, гораздо раньше, но ""цивилизованный мир"" ее не видел в упор."
medvedevrussia;Уже десять месяцев продолжается специальная военная операция, цели которой были изначально обозначены президентом страны В.В. Путиным. Это - защита наших соотечественников на новых территориях, которые после проведенных в них референдумов вошли в состав России. Денацификация отвратительного, почти фашистского режима Украины. Полная демилитаризация украинского государства. Гарантии от агрессий в будущем.
medvedevrussia;Решение о начале специальной военной операции в феврале 2022 г. стало трудным, вынужденным шагом под давлением обстоятельств. Речь шла не только о защите братских республик Донбасса, но и о безопасности и суверенитете самой России. Скажем прямо - о ее выживании. Медлить дальше было невозможно. Это стало очевидно уже в конце 2021 г., когда Североатлантический альянс отказался дать гарантии невступления Украины в НАТО. А украинские наркоманы объявили о желании возродить ядерный арсенал.
medvedevrussia;"Бои в Донбассе идут не просто за населенные пункты, названия которых стали сегодня символами стойкости, патриотизма и мужества наших солдат и офицеров. Спецоперация - это продолжение нашей давней непримиримой борьбы с ублюдочным неофашизмом и национализмом во всех его проявлениях. Мы даем отпор любым попыткам унизить и уничтожить целые народы в угоду групповым корыстным интересам. Черной краской и кровью - переписать историю. В конечном счете - и сегодня это очевидно и нашим недругам - ограничить наше развитие, а потом и разделить на части нашу страну. В этом конечный замысел всех, кто противостоит нам. Да они этого уже и не скрывают. Прямо, без стеснения, говорят: ""Россия должна быть уничтожена""."
medvedevrussia;"Самый печальный итог даже не года, а десятилетий, прошедших с момента распада Советского Союза, - в том, что уроки Второй мировой западными государствами напрочь забыты. Неонацизм нашел поддержку даже в странах, которые всегда заявляли о своем неприятии гитлеровской идеологии, чья историческая память полна боли, стыда и гнева. Мы не могли спокойно смотреть на то, как одиозный националистический режим наследников Коновальца, Бандеры и Шухевича при поддержке своих кураторов стремится свести к нулю не только Россию, но и весь ""Русский мир"", к которому с гордостью причисляют себя сотни миллионов человек."
medvedevrussia;Мы приложим все необходимые усилия, чтобы все цели специальной военной операции были достигнуты. А отвратительный режим киевских националистов прекратил свое существование. Сегодня, кроме нас, с этой миссией не справиться больше никому.
medvedevrussia;Иллюзии закончились, сегодня нас разделяет с западным миром гораздо больше, чем объединяет.
medvedevrussia;Нацизм рядом, но он не пройдет. 
medvedevrussia;"Прошедший год стал действительно переломным. Как об колено, он сломал, кроме прочего, последние иллюзии относительно современного западного мира, который так любит (и совершенно зря) называть себя ""золотым миллиардом"". Теперь уже окончательно ясно, что во взаимоотношениях самостоятельных и суверенных государств с англосаксонским миром в нынешней конфигурации даже речи не может идти о доверии, надежде на порядочность партнеров, их верности слову и даже собственным красиво изложенным принципам. Увы, но нам говорить и договариваться на Западе теперь - не с кем, не о чем, да и незачем. Именно события минувшего года аннулировали саму возможность доверительного и уважительного диалога с представителями этого мирового ""полюса"". Осталось только брезгливое недоумение: и эти люди всерьез считают себя мировыми лидерами, претендуют на что-то глобальное, мечтают диктовать свою волю другим? На каком основании, если они сами себя дискредитировали, расписались в бессилии, заврались, погрязли в проблемах?"
medvedevrussia;"Дела и поступки нынешних и бывших западных лидеров поражают спокойным и прямым цинизмом. Как призналась недавно экс-канцлер ФРГ, Минские соглашения, подписанные в 2014 году, были всего лишь ширмой, маскирующей истинные намерения Запада. Их затеяли, чтобы ""дать Украине время стать сильнее"" и нарастить военную мощь. То есть изначально задумывались, чтобы подготовиться к кровопролитной войне. Что киевские неонацисты и сделали - при полном попустительстве или прямой помощи ""цивилизованных европейцев"". К сожалению, мы тогда доверились партнерам, не ожидая от них прямого предательства и открытой работы по уничтожению нашей страны. Хорошо помню заседание Совета Россия - НАТО на высшем уровне в Лиссабоне в 2010 г., в котором я участвовал в качестве президента РФ. Члены альянса убеждали нас тогда, что мы не представляем угрозы друг для друга и готовы вместе работать ради всеобщей безопасности Евроатлантики. Расширение НАТО на Восток и подготовка к противостоянию, по сути - к войне с Россией, при этом не прекращались ни на минуту. Бесконечные мутные потоки циничной лжи."
medvedevrussia;"Очевиден и всеобщий кризис доверия к так называемым развитым странам и созданным ими правовым институтам. В угоду политическим интересам, оказывается, легко можно списать в утиль фундаментальные принципы правовых отношений. Такие как неприкосновенность частной собственности и верховенство международного права. Поправшие право западные политики пытаются конфисковать российские активы ""без суда и следствия"" - то есть попросту украсть. А санкционные режимы против нас и наших союзников вводятся росчерком пера недалеких вашингтонских функционеров и их европейских вассалов. Все это последний сигнал всем прочим государствам: с англосаксонским миром дел отныне иметь нельзя. Как с ворюгой, мошенником, карточным шулером, от которого можно ждать чего угодно."
medvedevrussia;На годы, может быть, на десятилетия вперед о нормальных отношениях с Западом можно забыть. Это не наш выбор. Теперь - обойдемся без них, до тех пор, пока к власти там не придет новое поколение разумных политиков. Будем осторожны и бдительны. Будем развивать отношения с остальным миром. Благо он очень обширен и нормально относится к нам.
medvedevrussia;Эпидемия русофобии требует лечения сильными средствами.
medvedevrussia;"И 2022 год, и как минимум восемь предыдущих, если вести отсчет с ""Крымской весны"", прошли под знаком нарастания дикой, иррациональной русофобии в западном мире. Очередной острый рецидив этой заразной дурной болезни на Западе пришелся именно на последние годы."
medvedevrussia;"По времени он отчасти совпал с пандемией настоящей смертельной инфекции - коронавируса, с упадком мировой экономики, разрывом связей между государствами, логистическим кризисом, обострением социальных проблем. Еще в большей степени сказались другие негативные тенденции, которые давали о себе знать и без всякой пандемии. Чтобы не отвечать за очевидные собственные промахи, надо было возродить главного врага. Сплотить свои ряды в борьбе с ним, попутно избавившись от нерешительных или инакомыслящих партнеров. Именно так западный мир и поступил. Тем более, одна седьмая часть суши уже сильно раздражала его своим развитием. Росла, укреплялась, не слушала ""правильных советов"" и упорно шла собственным, вполне успешным путем."
medvedevrussia;Рамки традиционных приличий после введения незаконных, абсолютно хамских санкций в отношении нашей страны нас не должны теперь никак ограничивать в выборе способов защиты.
medvedevrussia;"Выслуживаясь перед ""хозяевами"" и по своему скудоумию, киевский режим отчаянно стремится ""запретить"" не только любые контакты своих граждан и бизнеса с Россией. Но и любой ""русский дух"", русскую культуру - даже ту, которая по праву стала мировой классикой. На Украине сносят памятники русским литераторам и полководцам, а улицам Пушкина дают имя отморозка Бандеры. Ставят вне закона русский язык в школах и в быту, пускают под нож русские книги. До чего же знакомый почерк - не хватает только концлагерей и ""хрустальной ночи"". Гоголь, Булгаков, Малевич, Ахматова, Вернадский, да и Леся Украинка или Тарас Шевченко, должно быть, переворачиваются в гробах. Сопровождается все это истеричными пропагандистскими конвульсиями и призывами любыми способами ""наказать"" строптивую Россию."
medvedevrussia;"При этом у Запада налицо циничная немедицинская ""амнезия"", а также частичная потеря ""слуха"" и ""зрения"". То, что творят и творили на подконтрольных территориях нацистские выкормыши, щеголяющие в форме со свастикой на рукаве, обходят ""деликатным"" молчанием, заранее выдавая этим мерзавцам индульгенцию за все прошлые и, главное, будущие мучения и убийства. Впрочем, чего ждать от некоторых европейских стран, которые в какой-то момент и породили национал-социализм и фашизм! Именно они сегодня в ответе за возрождение нацистской идеологии. Видимо, фантомные боли утраченного величия у политического класса этих стран не снять лекарствами времени. И хотя правящие силы там называют себя левыми или христианскими, на самом деле они и есть истинные наследники дела НСДАП и Partito Nazionale Fascista. И рано или поздно - ответят за тех, кого выкормили из своих рук."
medvedevrussia;"Подобные вещи мы уже проходили не раз. У каждой хроники своя предыстория, тем более что грязная русофобия имеет глубокие корни. Если уж на то пошло, то вспоминать нужно не только ХХ, но и XIX век, когда в мире тоже бушевала антирусская истерия. Та, которую Ф.И. Тютчев назвал ""сорвавшейся с цепи"". Напомню еще раз его пророческие слова: ""России просто-напросто предложили самоубийство, отречение от самой основы своего бытия, торжественного признания, что она не что иное в мире, как дикое и безобразное явление, как зло, требующее исправления…"""
medvedevrussia;Самоубийство или расправа не состоялись ни в позапрошлом, ни в прошлом веке. Ни после Первой и Второй мировых войн или развала Союза ССР. Сегодня западные страны снова призывают умножить на ноль нашу страну. Что ж, пусть натужные крикуны охрипнут, пока не наложили в свои штаны.
medvedevrussia;"Растоптать Россию, а вместе с ней ""Русский мир"", расколоть его или подчинить чужой воле невозможно. Блудливые руки англосаксов и других стран, ""присягнувших тьме"", были коротки даже в самые тяжелые для нас времена. Не выйдет и сейчас."
medvedevrussia;Запад загнал себя в клетку. Пусть посидит в изоляции.
medvedevrussia;Как недавно отметил В.В. Путин, наш мир вступил в период революционных трансформаций, и они носят фундаментальный характер. Формируются новые центры развития, которые представляют большинство мирового сообщества и которые готовы не только заявлять о своих интересах, но и защищать их.
medvedevrussia;Происходящее - прямое следствие системного кризиса на Западе, прежде всего в самих США. Речь не только о замедлении темпов экономического роста и технологического прогресса или о кризисе всех систем управления. Проблема шире. Налицо глобальный идеологический и философский крах западного мировоззрения, его модели мироустройства. В современных реалиях это особенно ощутимо.
medvedevrussia;"В начале 1990-х гг. известный американский публицист Ф. Фукуяма поспешил провозгласить наступление ""конца истории"" как непрерывной череды войн и противоборства двух мировых систем, либерального Запада и коммунистического Востока. Из-за гибели СССР схватка окончена, считал он. Однако прогноз Фукуямы провалился с треском. Мечты Запада об однополярном мире, где можно безраздельно править и диктовать свою волю, не сбылись. Более того: в современных условиях Запад вообще не в состоянии предложить миру никаких новых идей, которые способны вывести человечество вперед, решить глобальные проблемы, обеспечить коллективную безопасность. Происходит любопытная метаморфоза. В прежние времена термин ""железный занавес"" означал блокаду неугодных стран или их объединений, которые требовалось тем или иным способом изолировать от остального глобального социума. Сейчас очевидно, что западный мир постепенно превращается в осажденную крепость, входы в которую он наглухо закрывает стенами (кстати, зачастую вполне реальными), запирает и бетонирует изнутри. Сам себя заключает в клетку - пока прочий мир спокойно живет на воле. Туда ему и дорога. Пусть поживет в резервации."
medvedevrussia;"Тем временем мировая хозяйственная система все глубже погружается в пучину неопределенности, в кризис невиданных масштабов. Даже финансовый шторм 2008-2009 гг. развитые страны преодолели сравнительно быстро. Но сейчас ситуация принципиально иная. Уровень инфляции в США и в зоне евро буквально пробивает ""дно"" пессимистических прогнозов: это 8-10% соответственно при росте ВВП в 2%. Не говоря о разных недомерках из Восточной Европы или Прибалтики, где инфляция зашкалила за 20%."
medvedevrussia;"Можно только посочувствовать рядовым гражданам стран ЕС. Их пламенными лозунгами про солидарность с Украиной дом не согреешь, в бензобак машины их не зальешь. Все ""адские санкции"", блокады и прочие рестрикции на своих плечах выносят те, кому сейчас приходится оплачивать безумные счета за коммунальные услуги или топливо. Брать на свое содержание украинских беженцев и уступать им рабочие места. Переживать кризис за кризисом по вине собственных политиков, которые игнорируют вопросы - ради чего все эти мучения? Кому в итоге стало хуже? Почему в относительном выигрыше, как обычно, только Америка? Их граждане понимают, что нищета и неопределенность - это очень надолго. И радости по этому поводу никакой - репортажи с уличных протестов ежедневно появляются на новостных лентах Европы."
medvedevrussia;"Главная же беда в том, что Запад собственными руками разрушает фундаментальные принципы рыночной экономики - без которых о своем развитии и партнерстве с кем-либо можно забыть. Бесконечные запреты и исключения из общепринятых правил, особенно в сфере торговли нефтепродуктами, уже привели к созданию на мировом рынке гигантской ""серой зоны"", где операции совершаются без оглядки на сильных мира сего. Под давлением политиков вводятся новые правила в финансовой сфере, и бизнес вновь вынужден искать обходные пути для расчетов."
medvedevrussia;Увы, но нам говорить и договариваться на Западе теперь - не с кем, не о чем, да и незачем. Именно события минувшего года аннулировали саму возможность доверительного и уважительного диалога.
